# TO BE USED TO INSERT MODEL ANNOTATIONS IN METABOLIC ATLAS DATABASE
# for GENES/ENZYMES ONLY
# annotations will be visible in the GEM browser pages and some can be used by the search engine
#
# some rules:
# this is a TAB separated file, thus TABs are not allowed in any field values
# each line added must have exactly 17 columns to be parsed properly
# do not modify the @ line
# column 'ID' is mandatory, other columns are optional
# external_id / external_link must be filled as pair to be valid
# be consistent with external ids: e.g. if a UNIPROT ID has been provided as external_id1 for gene #1, you must provide a UNIPROT ID as external_id1 for gene #2 as well
# follow the max size limits
#
# columns description:
# column name        | max size | description
# ---------------------------------------------
# name               | 255      | primary name of the gene
# name_link          | 255      | ID URL, if the model ID is from an external database
# alt_name1          | 255      | long name or full name of the gene
# alt_name2          | 255      | another commonly use name or protein name
# aliases            | 2000     | list of aliases, semi-colon separated values
# external_id1       | 50       | the identifier (only) in a external database or model
# external_link1     | 255      | full URL to associate with the ‘external_id1’ column
# external_id2       | 50       | the identifier (only) in a external database or model
# external_link2     | 255      | full URL to associate with the ‘external_id2’ column
# external_id3       | 50       | the identifier (only) in a external database  or model
# external_link3     | 255      | full URL to associate with the ‘external_id3’ column
# external_id4       | 50       | the identifier (only) in a external database  or model
# external_link4     | 255      | full URL to associate with the ‘external_id4’ column
# function           | 3000     | some text about the function, can describe multiple functions
# ec                 | 255      | EC code, semi-colon separated values
# catalytic_activity | 2000     | some text about the catalytic activity
#
# In this line specify the name of external databases used for name_link and external_id columns:		[name_link]				[external_id1]		[external_id2]		[external_id3]		[external_id4]			
# e.g. replace [external_id2] with "UNIPROT" if the 'external_id2' column contains UNIPROT IDs and the 'external_link2' column UNIPROT links.
#
@ID	name	name_link	alt_name1	alt_name2	aliases	external_id1	external_link1	external_id2	external_link2	external_id3	external_link3	external_id4	external_link4	function	ec	catalytic_activity
ENSG00000129219	PLD2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000129219				ENSG00000129219	https://www.proteinatlas.org/ENSG00000129219/cell									
ENSG00000129244	ATP1B2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000129244				ENSG00000129244	https://www.proteinatlas.org/ENSG00000129244/cell									
ENSG00000129353	SLC44A2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000129353				ENSG00000129353	https://www.proteinatlas.org/ENSG00000129353/cell									
ENSG00000129465	RIPK3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000129465				ENSG00000129465	https://www.proteinatlas.org/ENSG00000129465/cell									
ENSG00000129467	ADCY4	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000129467				ENSG00000129467	https://www.proteinatlas.org/ENSG00000129467/cell									
ENSG00000129484	PARP2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000129484				ENSG00000129484	https://www.proteinatlas.org/ENSG00000129484/cell									
ENSG00000129562	DAD1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000129562				ENSG00000129562	https://www.proteinatlas.org/ENSG00000129562/cell									
ENSG00000129596	CDO1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000129596				ENSG00000129596	https://www.proteinatlas.org/ENSG00000129596/cell									
ENSG00000129673	AANAT	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000129673				ENSG00000129673	https://www.proteinatlas.org/ENSG00000129673/cell									
ENSG00000129744	ART1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000129744				ENSG00000129744	https://www.proteinatlas.org/ENSG00000129744/cell									
ENSG00000129873	CDY2B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000129873				ENSG00000129873	https://www.proteinatlas.org/ENSG00000129873/cell									
ENSG00000129951	PLPPR3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000129951				ENSG00000129951	https://www.proteinatlas.org/ENSG00000129951/cell									
ENSG00000130005	GAMT	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130005				ENSG00000130005	https://www.proteinatlas.org/ENSG00000130005/cell									
ENSG00000130035	GALNT8	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130035				ENSG00000130035	https://www.proteinatlas.org/ENSG00000130035/cell									
ENSG00000130052	STARD8	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130052				ENSG00000130052	https://www.proteinatlas.org/ENSG00000130052/cell									
ENSG00000130055	GDPD2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130055				ENSG00000130055	https://www.proteinatlas.org/ENSG00000130055/cell									
ENSG00000130066	SAT1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130066				ENSG00000130066	https://www.proteinatlas.org/ENSG00000130066/cell									
ENSG00000130164	LDLR	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130164				ENSG00000130164	https://www.proteinatlas.org/ENSG00000130164/cell									
ENSG00000130175	PRKCSH	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130175				ENSG00000130175	https://www.proteinatlas.org/ENSG00000130175/cell									
ENSG00000130203	APOE	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130203				ENSG00000130203	https://www.proteinatlas.org/ENSG00000130203/cell									
ENSG00000130208	APOC1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130208				ENSG00000130208	https://www.proteinatlas.org/ENSG00000130208/cell									
ENSG00000130227	XPO7	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130227				ENSG00000130227	https://www.proteinatlas.org/ENSG00000130227/cell									
ENSG00000130234	ACE2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130234				ENSG00000130234	https://www.proteinatlas.org/ENSG00000130234/cell									
ENSG00000130304	SLC27A1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130304				ENSG00000130304	https://www.proteinatlas.org/ENSG00000130304/cell									
ENSG00000130305	NSUN5	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130305				ENSG00000130305	https://www.proteinatlas.org/ENSG00000130305/cell									
ENSG00000130309	COLGALT1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130309				ENSG00000130309	https://www.proteinatlas.org/ENSG00000130309/cell									
ENSG00000130313	PGLS	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130313				ENSG00000130313	https://www.proteinatlas.org/ENSG00000130313/cell									
ENSG00000130377	ACSBG2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130377				ENSG00000130377	https://www.proteinatlas.org/ENSG00000130377/cell									
ENSG00000130383	FUT5	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130383				ENSG00000130383	https://www.proteinatlas.org/ENSG00000130383/cell									
ENSG00000130413	STK33	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130413				ENSG00000130413	https://www.proteinatlas.org/ENSG00000130413/cell									
ENSG00000130414	NDUFA10	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130414				ENSG00000130414	https://www.proteinatlas.org/ENSG00000130414/cell									
ENSG00000130508	PXDN	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130508				ENSG00000130508	https://www.proteinatlas.org/ENSG00000130508/cell									
ENSG00000130540	SULT4A1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130540				ENSG00000130540	https://www.proteinatlas.org/ENSG00000130540/cell									
ENSG00000130589	HELZ2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130589				ENSG00000130589	https://www.proteinatlas.org/ENSG00000130589/cell									
ENSG00000130649	CYP2E1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130649				ENSG00000130649	https://www.proteinatlas.org/ENSG00000130649/cell									
ENSG00000130653	PNPLA7	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130653				ENSG00000130653	https://www.proteinatlas.org/ENSG00000130653/cell									
ENSG00000130669	PAK4	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130669				ENSG00000130669	https://www.proteinatlas.org/ENSG00000130669/cell									
ENSG00000130707	ASS1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130707				ENSG00000130707	https://www.proteinatlas.org/ENSG00000130707/cell									
ENSG00000130714	POMT1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130714				ENSG00000130714	https://www.proteinatlas.org/ENSG00000130714/cell									
ENSG00000130717	UCK1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130717				ENSG00000130717	https://www.proteinatlas.org/ENSG00000130717/cell									
ENSG00000130725	UBE2M	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130725				ENSG00000130725	https://www.proteinatlas.org/ENSG00000130725/cell									
ENSG00000130758	MAP3K10	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130758				ENSG00000130758	https://www.proteinatlas.org/ENSG00000130758/cell									
ENSG00000130816	DNMT1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130816				ENSG00000130816	https://www.proteinatlas.org/ENSG00000130816/cell									
ENSG00000130821	SLC6A8	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130821				ENSG00000130821	https://www.proteinatlas.org/ENSG00000130821/cell									
ENSG00000130822	PNCK	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130822				ENSG00000130822	https://www.proteinatlas.org/ENSG00000130822/cell									
ENSG00000130829	DUSP9	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130829				ENSG00000130829	https://www.proteinatlas.org/ENSG00000130829/cell									
ENSG00000130876	SLC7A10	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130876				ENSG00000130876	https://www.proteinatlas.org/ENSG00000130876/cell									
ENSG00000130939	UBE4B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130939				ENSG00000130939	https://www.proteinatlas.org/ENSG00000130939/cell									
ENSG00000130948	HSD17B3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130948				ENSG00000130948	https://www.proteinatlas.org/ENSG00000130948/cell									
ENSG00000130957	FBP2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130957				ENSG00000130957	https://www.proteinatlas.org/ENSG00000130957/cell									
ENSG00000130958	SLC35D2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130958				ENSG00000130958	https://www.proteinatlas.org/ENSG00000130958/cell									
ENSG00000130985	UBA1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130985				ENSG00000130985	https://www.proteinatlas.org/ENSG00000130985/cell									
ENSG00000130988	RGN	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130988				ENSG00000130988	https://www.proteinatlas.org/ENSG00000130988/cell									
ENSG00000130997	POLN	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130997				ENSG00000130997	https://www.proteinatlas.org/ENSG00000130997/cell									
ENSG00000131013	PPIL4	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131013				ENSG00000131013	https://www.proteinatlas.org/ENSG00000131013/cell									
ENSG00000131023	LATS1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131023				ENSG00000131023	https://www.proteinatlas.org/ENSG00000131023/cell									
ENSG00000131055	COX4I2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131055				ENSG00000131055	https://www.proteinatlas.org/ENSG00000131055/cell									
ENSG00000131067	GGT7	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131067				ENSG00000131067	https://www.proteinatlas.org/ENSG00000131067/cell									
ENSG00000131069	ACSS2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131069				ENSG00000131069	https://www.proteinatlas.org/ENSG00000131069/cell									
ENSG00000131100	ATP6V1E1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131100				ENSG00000131100	https://www.proteinatlas.org/ENSG00000131100/cell									
ENSG00000131143	COX4I1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131143				ENSG00000131143	https://www.proteinatlas.org/ENSG00000131143/cell									
ENSG00000131174	COX7B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131174				ENSG00000131174	https://www.proteinatlas.org/ENSG00000131174/cell									
ENSG00000131183	SLC34A1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131183				ENSG00000131183	https://www.proteinatlas.org/ENSG00000131183/cell									
ENSG00000131203	IDO1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131203				ENSG00000131203	https://www.proteinatlas.org/ENSG00000131203/cell									
ENSG00000131238	PPT1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131238				ENSG00000131238	https://www.proteinatlas.org/ENSG00000131238/cell									
ENSG00000131373	HACL1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131373				ENSG00000131373	https://www.proteinatlas.org/ENSG00000131373/cell									
ENSG00000131386	GALNT15	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131386				ENSG00000131386	https://www.proteinatlas.org/ENSG00000131386/cell									
ENSG00000131389	SLC6A6	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131389				ENSG00000131389	https://www.proteinatlas.org/ENSG00000131389/cell									
ENSG00000131400	NAPSA	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131400				ENSG00000131400	https://www.proteinatlas.org/ENSG00000131400/cell									
ENSG00000131446	MGAT1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131446				ENSG00000131446	https://www.proteinatlas.org/ENSG00000131446/cell									
ENSG00000131459	GFPT2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131459				ENSG00000131459	https://www.proteinatlas.org/ENSG00000131459/cell									
ENSG00000131471	AOC3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131471				ENSG00000131471	https://www.proteinatlas.org/ENSG00000131471/cell									
ENSG00000131473	ACLY	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131473				ENSG00000131473	https://www.proteinatlas.org/ENSG00000131473/cell									
ENSG00000131480	AOC2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131480				ENSG00000131480	https://www.proteinatlas.org/ENSG00000131480/cell									
ENSG00000131482	G6PC	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131482				ENSG00000131482	https://www.proteinatlas.org/ENSG00000131482/cell									
ENSG00000131495	NDUFA2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131495				ENSG00000131495	https://www.proteinatlas.org/ENSG00000131495/cell									
ENSG00000131508	UBE2D2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131508				ENSG00000131508	https://www.proteinatlas.org/ENSG00000131508/cell									
ENSG00000131653	TRAF7	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131653				ENSG00000131653	https://www.proteinatlas.org/ENSG00000131653/cell									
ENSG00000131686	CA6	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131686				ENSG00000131686	https://www.proteinatlas.org/ENSG00000131686/cell									
ENSG00000131730	CKMT2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131730				ENSG00000131730	https://www.proteinatlas.org/ENSG00000131730/cell									
ENSG00000131748	STARD3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131748				ENSG00000131748	https://www.proteinatlas.org/ENSG00000131748/cell									
ENSG00000131771	PPP1R1B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131771				ENSG00000131771	https://www.proteinatlas.org/ENSG00000131771/cell									
ENSG00000131781	FMO5	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131781				ENSG00000131781	https://www.proteinatlas.org/ENSG00000131781/cell									
ENSG00000131791	PRKAB2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131791				ENSG00000131791	https://www.proteinatlas.org/ENSG00000131791/cell									
ENSG00000131828	PDHA1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131828				ENSG00000131828	https://www.proteinatlas.org/ENSG00000131828/cell									
ENSG00000131844	MCCC2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131844				ENSG00000131844	https://www.proteinatlas.org/ENSG00000131844/cell									
ENSG00000131864	USP29	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131864				ENSG00000131864	https://www.proteinatlas.org/ENSG00000131864/cell									
ENSG00000131873	CHSY1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131873				ENSG00000131873	https://www.proteinatlas.org/ENSG00000131873/cell									
ENSG00000131979	GCH1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131979				ENSG00000131979	https://www.proteinatlas.org/ENSG00000131979/cell									
ENSG00000132155	RAF1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132155				ENSG00000132155	https://www.proteinatlas.org/ENSG00000132155/cell									
ENSG00000132164	SLC6A11	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132164				ENSG00000132164	https://www.proteinatlas.org/ENSG00000132164/cell									
ENSG00000132182	NUP210	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132182				ENSG00000132182	https://www.proteinatlas.org/ENSG00000132182/cell									
ENSG00000132196	HSD17B7	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132196				ENSG00000132196	https://www.proteinatlas.org/ENSG00000132196/cell									
ENSG00000132256	TRIM5	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132256				ENSG00000132256	https://www.proteinatlas.org/ENSG00000132256/cell									
ENSG00000132275	RRP8	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132275				ENSG00000132275	https://www.proteinatlas.org/ENSG00000132275/cell									
ENSG00000132323	ILKAP	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132323				ENSG00000132323	https://www.proteinatlas.org/ENSG00000132323/cell									
ENSG00000132330	SCLY	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132330				ENSG00000132330	https://www.proteinatlas.org/ENSG00000132330/cell									
ENSG00000132334	PTPRE	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132334				ENSG00000132334	https://www.proteinatlas.org/ENSG00000132334/cell									
ENSG00000132356	PRKAA1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132356				ENSG00000132356	https://www.proteinatlas.org/ENSG00000132356/cell									
ENSG00000132376	INPP5K	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132376				ENSG00000132376	https://www.proteinatlas.org/ENSG00000132376/cell									
ENSG00000132382	MYBBP1A	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132382				ENSG00000132382	https://www.proteinatlas.org/ENSG00000132382/cell									
ENSG00000132388	UBE2G1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132388				ENSG00000132388	https://www.proteinatlas.org/ENSG00000132388/cell									
ENSG00000132423	COQ3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132423				ENSG00000132423	https://www.proteinatlas.org/ENSG00000132423/cell									
ENSG00000132437	DDC	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132437				ENSG00000132437	https://www.proteinatlas.org/ENSG00000132437/cell									
ENSG00000132517	SLC52A1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132517				ENSG00000132517	https://www.proteinatlas.org/ENSG00000132517/cell									
ENSG00000132518	GUCY2D	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132518				ENSG00000132518	https://www.proteinatlas.org/ENSG00000132518/cell									
ENSG00000132570	PCBD2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132570				ENSG00000132570	https://www.proteinatlas.org/ENSG00000132570/cell									
ENSG00000132600	PRMT7	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132600				ENSG00000132600	https://www.proteinatlas.org/ENSG00000132600/cell									
ENSG00000132664	POLR3F	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132664				ENSG00000132664	https://www.proteinatlas.org/ENSG00000132664/cell									
ENSG00000132670	PTPRA	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132670				ENSG00000132670	https://www.proteinatlas.org/ENSG00000132670/cell									
ENSG00000132677	RHBG	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132677				ENSG00000132677	https://www.proteinatlas.org/ENSG00000132677/cell									
ENSG00000132681	ATP1A4	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132681				ENSG00000132681	https://www.proteinatlas.org/ENSG00000132681/cell									
ENSG00000132744	ACY3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132744				ENSG00000132744	https://www.proteinatlas.org/ENSG00000132744/cell									
ENSG00000132746	ALDH3B2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132746				ENSG00000132746	https://www.proteinatlas.org/ENSG00000132746/cell									
ENSG00000132793	LPIN3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132793				ENSG00000132793	https://www.proteinatlas.org/ENSG00000132793/cell									
ENSG00000132837	DMGDH	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132837				ENSG00000132837	https://www.proteinatlas.org/ENSG00000132837/cell									
ENSG00000132840	BHMT2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132840				ENSG00000132840	https://www.proteinatlas.org/ENSG00000132840/cell									
ENSG00000132874	SLC14A2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132874				ENSG00000132874	https://www.proteinatlas.org/ENSG00000132874/cell									
ENSG00000132915	PDE6A	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132915				ENSG00000132915	https://www.proteinatlas.org/ENSG00000132915/cell									
ENSG00000132958	TPTE2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132958				ENSG00000132958	https://www.proteinatlas.org/ENSG00000132958/cell									
ENSG00000132964	CDK8	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132964				ENSG00000132964	https://www.proteinatlas.org/ENSG00000132964/cell									
ENSG00000133027	PEMT	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133027				ENSG00000133027	https://www.proteinatlas.org/ENSG00000133027/cell									
ENSG00000133048	CHI3L1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133048				ENSG00000133048	https://www.proteinatlas.org/ENSG00000133048/cell									
ENSG00000133056	PIK3C2B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133056				ENSG00000133056	https://www.proteinatlas.org/ENSG00000133056/cell									
ENSG00000133059	DSTYK	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133059				ENSG00000133059	https://www.proteinatlas.org/ENSG00000133059/cell									
ENSG00000133063	CHIT1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133063				ENSG00000133063	https://www.proteinatlas.org/ENSG00000133063/cell									
ENSG00000133065	SLC41A1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133065				ENSG00000133065	https://www.proteinatlas.org/ENSG00000133065/cell									
ENSG00000133083	DCLK1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133083				ENSG00000133083	https://www.proteinatlas.org/ENSG00000133083/cell									
ENSG00000133116	KL	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133116				ENSG00000133116	https://www.proteinatlas.org/ENSG00000133116/cell									
ENSG00000133121	STARD13	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133121				ENSG00000133121	https://www.proteinatlas.org/ENSG00000133121/cell									
ENSG00000133135	RNF128	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133135				ENSG00000133135	https://www.proteinatlas.org/ENSG00000133135/cell									
ENSG00000133216	EPHB2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133216				ENSG00000133216	https://www.proteinatlas.org/ENSG00000133216/cell									
ENSG00000133247	KMT5C	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133247				ENSG00000133247	https://www.proteinatlas.org/ENSG00000133247/cell									
ENSG00000133256	PDE6B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133256				ENSG00000133256	https://www.proteinatlas.org/ENSG00000133256/cell									
ENSG00000133275	CSNK1G2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133275				ENSG00000133275	https://www.proteinatlas.org/ENSG00000133275/cell									
ENSG00000133313	CNDP2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133313				ENSG00000133313	https://www.proteinatlas.org/ENSG00000133313/cell									
ENSG00000133315	MACROD1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133315				ENSG00000133315	https://www.proteinatlas.org/ENSG00000133315/cell									
ENSG00000133328	HRASLS2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133328				ENSG00000133328	https://www.proteinatlas.org/ENSG00000133328/cell									
ENSG00000133433	GSTT2B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133433				ENSG00000133433	https://www.proteinatlas.org/ENSG00000133433/cell									
ENSG00000133460	SLC2A11	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133460				ENSG00000133460	https://www.proteinatlas.org/ENSG00000133460/cell									
ENSG00000133475	GGT2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133475				ENSG00000133475	https://www.proteinatlas.org/ENSG00000133475/cell									
ENSG00000133606	MKRN1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133606				ENSG00000133606	https://www.proteinatlas.org/ENSG00000133606/cell									
ENSG00000133706	LARS	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133706				ENSG00000133706	https://www.proteinatlas.org/ENSG00000133706/cell									
ENSG00000133731	IMPA1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133731				ENSG00000133731	https://www.proteinatlas.org/ENSG00000133731/cell									
ENSG00000133742	CA1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133742				ENSG00000133742	https://www.proteinatlas.org/ENSG00000133742/cell									
ENSG00000133805	AMPD3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133805				ENSG00000133805	https://www.proteinatlas.org/ENSG00000133805/cell									
ENSG00000133835	HSD17B4	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133835				ENSG00000133835	https://www.proteinatlas.org/ENSG00000133835/cell									
